Time (incorrect),Time,Date,FILE NAME,SITE NAME,FAULT CODE,TAL PC RFU,Barometer,CHLOROPHYLL RFU,Cond,Sp_Cond,TDS,Sal,nLFCond,Depth,Vertical_Position,Pressure,ODO,ODO.1,ODO.2,FDOM QSU,FDOM RFU,ORP,pH,pH.1,CABLE PWR V,BATTERY V,Temp,Turbidity,TSS,WIPER POSITION VOLT,,
9:17:44 AM,4:17:44 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,1.64,721.1,12.24,44.7,73.8,48,0.03,74.8,7.267,7.279,10.332,-2.6,-0.34,-2.7,-6.3,-2.56,-63,5.3,55.1,0,5.23,4.354,14.17,0,1.223,,
9:17:42 AM,4:17:42 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,1.73,721.1,11.78,44.7,73.8,48,0.03,74.8,7.265,7.265,10.328,-2.7,-0.34,-2.7,-6.22,-2.54,-62.3,5.3,55.2,0,5.22,4.352,12.22,0,1.223,,
9:17:40 AM,4:17:40 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,1.77,721.2,9.24,44.7,73.8,48,0.03,74.8,7.262,7.28,10.325,-2.7,-0.35,-2.7,-6.04,-2.48,-61.4,5.3,55.4,0,5.22,4.349,9.84,0,1.223,,
9:17:38 AM,4:17:38 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,1.7,721.2,9.27,44.7,73.8,48,0.03,74.8,7.258,7.274,10.319,-2.7,-0.35,-2.7,-5.85,-2.41,-60.4,5.29,55.6,0,5.22,4.347,12.84,0,1.223,,
9:17:36 AM,4:17:36 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,1.63,721.2,9.54,44.7,73.8,48,0.03,74.8,7.252,7.279,10.31,-2.7,-0.35,-2.8,-5.58,-2.32,-59.8,5.29,55.7,0,5.22,4.344,22.89,0,1.223,,
9:17:35 AM,4:17:35 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,1.59,721.2,9.8,44.7,73.8,48,0.03,74.8,7.247,7.273,10.303,-2.7,-0.35,-2.8,-5.15,-2.18,-58.7,5.29,55.9,0,5.22,4.342,35.49,0,1.223,,
9:17:33 AM,4:17:33 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,1.46,721.2,9.87,44.7,73.8,48,0.03,74.8,7.24,7.273,10.293,-2.7,-0.35,-2.8,-4.75,-2.04,-57.8,5.28,56.1,0,5.23,4.34,49.57,0,1.223,,
9:17:31 AM,4:17:31 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,1.31,721.1,7.48,44.7,73.9,48,0.03,74.9,7.231,7.274,10.281,-2.7,-0.35,-2.8,-4.28,-1.89,-56.4,5.28,56.3,0,5.23,4.337,56.53,0,1.223,,
9:17:29 AM,4:17:29 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,1.31,721.1,7.53,44.8,74,48,0.03,75,7.225,7.267,10.271,-2.7,-0.35,-2.8,-3.89,-1.75,-49.4,5.27,56.5,0,5.23,4.335,63.29,0,1.223,,
9:17:27 AM,4:17:27 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,1.46,721.1,7.68,44.8,74.1,48,0.03,75.1,7.212,7.281,10.253,-2.7,-0.36,-2.8,-3.15,-1.51,-48.3,5.27,56.8,0,5.23,4.332,76.98,0,1.223,,
9:17:25 AM,4:17:25 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,1.73,721.1,7.86,44.9,74.2,48,0.03,75.2,7.195,7.267,10.228,-2.7,-0.36,-2.8,-2.36,-1.24,-47.3,5.26,57.1,0,5.23,4.329,96,0,1.223,,
9:17:24 AM,4:17:24 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,1.84,721,15.19,45,74.4,48,0.03,75.4,7.18,7.273,10.207,-2.8,-0.36,-2.8,-1.24,-0.87,-46,5.26,57.4,0,5.23,4.326,112.13,0,1.223,,
9:17:22 AM,4:17:22 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,1.78,721,9.77,45.1,74.6,48,0.03,75.6,7.154,7.27,10.171,-2.8,-0.36,-2.8,-0.44,-0.6,-44.5,5.25,58,0,5.24,4.323,132.31,0,1.223,,
9:17:20 AM,4:17:20 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,1.81,721,7.67,45.3,74.8,49,0.03,75.8,7.129,7.275,10.135,-2.8,-0.36,-2.9,-0.32,-0.56,-43.9,5.24,58.5,0,5.24,4.321,138.95,0,1.223,,
9:17:18 AM,4:17:18 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,1.91,721,9.11,45.5,75.1,49,0.03,76.2,7.106,7.272,10.103,-2.8,-0.36,-2.9,-0.39,-0.58,-41,5.23,58.8,0,5.24,4.318,140.98,0,1.223,,
9:17:16 AM,4:17:16 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,1.99,721,8.98,45.5,75.2,49,0.03,76.3,7.076,7.26,10.059,-2.8,-0.36,-2.9,-1.16,-0.84,-34.2,5.23,58.9,0,5.24,4.314,128.46,0,1.223,,
9:17:15 AM,4:17:15 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,2.09,721,8.87,45.4,75.1,49,0.03,76.1,7.051,7.264,10.024,-2.8,-0.36,-2.9,-1.68,-1.01,-32.5,5.22,59.2,0,5.24,4.311,41.74,0,1.223,,
9:17:13 AM,4:17:13 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,2.4,721.1,7.71,44.9,74.2,48,0.03,75.2,7.013,7.262,9.97,-2.8,-0.36,-2.9,-1.37,-0.91,-30.5,5.22,59.5,0,5.23,4.307,57.56,0,1.223,,
9:17:11 AM,4:17:11 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,2.57,721.1,7.63,43.8,72.4,47,0.03,73.4,6.969,7.257,9.907,-2.8,-0.36,-2.9,-1.27,-0.88,-28.7,5.21,59.9,0,5.23,4.303,70.93,0,1.223,,
9:17:09 AM,4:17:09 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,2.75,721.1,12.41,42.9,71,46,0.03,71.9,6.932,7.262,9.855,-2.8,-0.36,-2.9,-1.32,-0.89,-26,5.2,60.2,0,5.23,4.299,100.66,0,1.223,,
9:17:07 AM,4:17:07 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,2.78,721.1,12.16,41.6,68.9,45,0.03,69.8,6.884,7.233,9.787,-2.8,-0.36,-2.9,-1.87,-1.08,-16.8,5.2,60.7,0,5.23,4.293,122.8,0,1.223,,
9:17:05 AM,4:17:05 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,2.44,721.1,12.23,40.3,66.7,43,0.03,67.6,6.831,7.221,9.711,-2.8,-0.36,-2.9,-3.12,-1.5,-13.3,5.18,61.4,0,5.23,4.287,173.14,0,1.223,,
9:17:04 AM,4:17:04 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,2.2,721.1,10.11,39.4,65.1,42,0.03,66,6.791,7.213,9.655,-2.8,-0.36,-2.8,-4.38,-1.92,-11.4,5.17,61.9,0,5.23,4.282,239.01,0,1.223,,
9:17:02 AM,4:17:02 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,2.07,720.9,8.97,36.8,61,40,0.03,61.8,6.742,7.199,9.585,-2.8,-0.36,-2.8,-6.01,-2.47,-4.5,5.15,62.9,0,5.23,4.272,39.94,0,1.223,,
9:17:00 AM,4:17:00 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,1.93,720.9,8.91,34.4,57,37,0.03,57.7,6.695,7.182,9.517,-2.7,-0.36,-2.8,-6.92,-2.77,5.6,5.14,63.8,0,5.23,4.265,88.21,0,1.223,,
9:16:58 AM,4:16:58 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,1.72,720.9,10.58,31.8,52.6,34,0.02,53.3,6.654,7.151,9.46,-2.7,-0.36,-2.8,-5.98,-2.46,7.8,5.11,65.1,0,5.23,4.255,168.13,0,1.223,,
9:16:56 AM,4:16:56 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,1.47,720.9,14.47,29.1,48.3,31,0.02,48.9,6.597,7.146,9.379,-2.7,-0.36,-2.8,-1.24,-0.87,9.3,5.09,66.5,0,5.23,4.245,387.42,0,1.223,,
9:16:54 AM,4:16:54 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,0.82,720.9,9.92,26.5,43.9,29,0.02,44.5,6.546,7.108,9.306,-2.7,-0.36,-2.8,2.42,0.36,12.4,5.01,70.7,0,5.23,4.235,15.14,0,1.223,,
9:16:53 AM,4:16:53 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,0.58,721.1,11.74,24.6,40.7,26,0.02,41.3,6.502,7.085,9.244,-2.7,-0.36,-2.8,4.42,1.03,23.2,4.82,80.7,0,5.24,4.227,10.37,0,1.223,,
9:16:51 AM,4:16:51 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,0.22,721.1,22.85,22,36.5,24,0.02,37,6.44,7.047,9.156,-2.7,-0.36,-2.8,2.05,0.24,27.4,4.75,84.2,0,5.24,4.219,2.76,0,1.223,,
9:16:49 AM,4:16:49 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,0.06,721.1,4.65,21.1,35,23,0.02,35.5,6.383,6.931,9.074,-2.7,-0.36,-2.8,175.55,58.44,41.4,4.55,94.7,0,5.24,4.212,1.05,0,1.223,,
9:16:47 AM,4:16:47 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,0.06,721.1,4.6,20.9,34.7,23,0.02,35.2,6.325,6.876,8.991,-2.7,-0.36,-2.8,175.17,58.31,54.4,4.4,103.2,0,5.24,4.206,0.99,0,1.223,,
9:16:45 AM,4:16:45 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,0.06,721.1,4.58,20.7,34.3,22,0.01,34.8,6.28,6.807,8.928,-2.7,-0.36,-2.8,174.69,58.15,56.2,4.39,103.7,0,5.24,4.198,0.94,0,1.223,,
9:16:43 AM,4:16:43 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,0.08,721.1,4.54,20.5,34,22,0.01,34.5,6.222,6.764,8.845,-2.7,-0.36,-2.8,174.13,57.96,57.3,4.38,104,0,5.24,4.19,0.9,0,1.223,,
9:16:42 AM,4:16:42 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,0.08,721.2,4.49,20.4,33.8,22,0.01,34.3,6.181,6.718,8.787,-2.7,-0.35,-2.8,173.65,57.8,59.6,4.37,104.4,0,5.22,4.183,0.86,0,1.223,,
9:16:40 AM,4:16:40 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,0.09,721.2,4.44,20.2,33.6,22,0.01,34,6.131,6.667,8.716,-2.7,-0.35,-2.8,173.06,57.6,63.7,4.37,104.5,0,5.22,4.175,0.8,0,1.223,,
9:16:38 AM,4:16:38 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,0.09,721.2,4.42,20.1,33.4,22,0.01,33.8,6.078,6.643,8.641,-2.7,-0.35,-2.8,172.7,57.48,70,4.37,104.5,0,5.22,4.169,0.78,0,1.223,,
9:16:36 AM,4:16:36 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,0.09,721.2,4.36,19.9,33,21,0.01,33.5,6.045,6.591,8.594,-2.7,-0.35,-2.8,172.17,57.3,71.5,4.37,104.4,0,5.22,4.161,0.76,0,1.223,,
9:16:34 AM,4:16:34 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,0.1,721.2,4.28,19.7,32.8,21,0.01,33.2,6,6.406,8.53,-2.7,-0.35,-2.8,171.7,57.15,72.5,4.38,104.1,0,5.22,4.155,0.74,0,1.223,,
9:16:33 AM,4:16:33 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,0.1,721.2,4.24,19.6,32.6,21,0.01,33.1,5.963,6.333,8.477,-2.7,-0.35,-2.8,171.37,57.03,73.2,4.38,103.9,0,5.22,4.15,0.73,0,1.223,,
9:16:31 AM,4:16:31 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,0.1,721.2,4.23,19.5,32.4,21,0.01,32.8,5.933,6.319,8.434,-2.7,-0.35,-2.8,170.87,56.87,73.8,4.39,103.5,0,5.22,4.144,0.73,0,1.223,,
9:16:29 AM,4:16:29 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,0.08,721.2,4.2,19.4,32.2,21,0.01,32.6,5.89,6.269,8.374,-2.7,-0.35,-2.8,170.41,56.71,75.4,4.4,103.1,0,5.22,4.138,0.71,0,1.223,,
9:16:27 AM,4:16:27 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,0.08,721.2,4.15,19.2,32,21,0.01,32.4,5.85,6.248,8.317,-2.7,-0.35,-2.8,170.08,56.6,81,4.4,102.9,0,5.22,4.133,0.71,0,1.223,,
9:16:25 AM,4:16:25 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,0.08,721,4.15,19,31.6,21,0.01,32,5.816,6.254,8.268,-2.7,-0.35,-2.8,169.63,56.45,81.7,4.41,102.5,0,5.22,4.125,0.7,0,1.223,,
9:16:23 AM,4:16:23 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,0.07,721,4.12,18.8,31.3,20,0.01,31.7,5.769,6.236,8.201,-2.7,-0.35,-2.7,169.25,56.32,82.3,4.41,102.2,0,5.24,4.118,0.68,0,1.223,,
9:16:22 AM,4:16:22 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,0.07,721,4.09,18.6,30.9,20,0.01,31.3,5.713,6.157,8.121,-2.7,-0.35,-2.7,168.97,56.23,82.7,4.42,101.9,0,5.24,4.114,0.67,0,1.223,,
9:16:20 AM,4:16:20 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,0.06,721,4.03,18.3,30.5,20,0.01,30.9,5.671,6.138,8.062,-2.6,-0.35,-2.7,168.65,56.12,83.3,4.42,101.6,0,5.24,4.109,0.64,0,1.223,,
9:16:18 AM,4:16:18 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,0.06,721,4,18.1,30.1,20,0.01,30.5,5.619,6.107,7.988,-2.6,-0.34,-2.7,168.37,56.03,84,4.43,101.3,0,5.24,4.105,0.63,0,1.223,,
9:16:16 AM,4:16:16 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,0.06,721,3.96,17.9,29.8,19,0.01,30.2,5.578,6.032,7.929,-2.6,-0.34,-2.7,168.06,55.92,84.5,4.43,101.1,0,5.24,4.103,0.61,0,1.223,,
9:16:14 AM,4:16:14 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,0.07,721.2,3.9,17.7,29.5,19,0.01,29.9,5.528,5.959,7.859,-2.6,-0.34,-2.7,167.69,55.8,85.3,4.44,100.8,0,5.24,4.1,0.6,0,1.223,,
9:16:12 AM,4:16:12 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,0.06,721.2,3.87,17.6,29.3,19,0.01,29.7,5.475,5.854,7.783,-2.6,-0.34,-2.7,167.45,55.72,86.2,4.44,100.6,0,5.24,4.097,0.58,0,1.223,,
9:16:11 AM,4:16:11 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,0.07,721.2,3.85,17.6,29.3,19,0.01,29.6,5.431,5.756,7.721,-2.6,-0.34,-2.7,167.29,55.67,86.9,4.45,100.4,0,5.24,4.096,0.56,0,1.223,,
9:16:09 AM,4:16:09 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,0.08,721.2,3.84,17.5,29.2,19,0.01,29.6,5.393,5.757,7.667,-2.6,-0.34,-2.7,167.16,55.62,88.5,4.45,100.1,0,5.24,4.093,0.55,0,1.223,,
9:16:07 AM,4:16:07 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,0.08,721.2,3.82,17.5,29.1,19,0.01,29.5,5.338,5.743,7.589,-2.6,-0.34,-2.7,166.99,55.57,94.2,4.46,99.9,0,5.24,4.09,0.56,0,1.223,,
9:16:05 AM,4:16:05 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,0.08,721.2,3.83,17.4,29,19,0.01,29.4,5.296,5.751,7.529,-2.6,-0.34,-2.7,166.82,55.51,94.6,4.46,99.8,0,5.24,4.088,0.57,0,1.223,,
9:16:03 AM,4:16:03 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,0.09,721,3.81,17.3,28.9,19,0.01,29.3,5.243,5.727,7.453,-2.6,-0.34,-2.6,166.6,55.43,95.2,4.46,99.6,0,5.23,4.086,0.57,0,1.223,,
9:16:01 AM,4:16:01 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,0.09,721,3.82,17.3,28.7,19,0.01,29.1,5.19,5.705,7.378,-2.6,-0.33,-2.6,166.34,55.35,95.6,4.47,99.4,0,5.23,4.085,0.56,0,1.223,,
9:16:00 AM,4:16:00 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,0.09,721,3.82,17.1,28.6,19,0.01,28.9,5.147,5.704,7.317,-2.6,-0.33,-2.6,166.2,55.3,96.2,4.47,99.2,0,5.23,4.085,0.56,0,1.223,,
9:15:58 AM,4:15:58 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,0.08,721,3.8,17,28.3,18,0.01,28.7,5.087,5.68,7.231,-2.5,-0.33,-2.6,166,55.24,96.9,4.47,99.1,0,5.23,4.087,0.58,0,1.223,,
9:15:56 AM,4:15:56 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,0.08,721,3.8,16.9,28.1,18,0.01,28.5,5.03,5.637,7.151,-2.5,-0.33,-2.6,165.84,55.18,97.5,4.47,99,0,5.23,4.09,0.61,0,1.223,,
9:15:54 AM,4:15:54 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,0.08,721,3.8,16.8,28,18,0.01,28.3,4.966,5.575,7.06,-2.5,-0.33,-2.6,165.71,55.14,98,4.48,98.9,0,5.23,4.093,0.61,0,1.223,,
9:15:52 AM,4:15:52 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,0.07,721,3.83,16.7,27.8,18,0.01,28.2,4.926,5.524,7.002,-2.5,-0.33,-2.6,165.55,55.08,98.7,4.48,98.8,0,5.23,4.098,0.6,0,1.223,,
9:15:50 AM,4:15:50 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,0.06,721,3.84,16.6,27.6,18,0.01,28,4.862,5.481,6.912,-2.5,-0.33,-2.6,165.35,55.02,99.6,4.48,98.7,0,5.23,4.104,0.61,0,1.223,,
9:15:49 AM,4:15:49 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,0.05,721,3.87,16.6,27.6,18,0.01,27.9,4.805,5.374,6.831,-2.5,-0.32,-2.6,165.2,54.97,100.3,4.48,98.7,0,5.23,4.109,0.59,0,1.223,,
9:15:47 AM,4:15:47 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,0.05,721,3.67,16.5,27.5,18,0.01,27.8,4.761,5.315,6.768,-2.5,-0.32,-2.5,165,54.9,101.8,4.48,98.7,0,5.23,4.116,0.6,0,1.223,,
9:15:45 AM,4:15:45 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,0.04,721,3.75,16.5,27.4,18,0.01,27.8,4.702,5.194,6.684,-2.5,-0.32,-2.5,164.86,54.85,107.7,4.48,98.7,0,5.23,4.123,0.58,0,1.223,,
9:15:43 AM,4:15:43 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,0.04,721,3.74,16.4,27.3,18,0.01,27.7,4.653,5.127,6.615,-2.5,-0.32,-2.5,164.79,54.83,108.1,4.48,98.7,0,5.25,4.129,0.58,0,1.223,,
9:15:41 AM,4:15:41 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,0.04,721.1,3.73,16.4,27.3,18,0.01,27.7,4.614,5.107,6.56,-2.4,-0.32,-2.5,164.67,54.79,108.7,4.48,98.7,0,5.25,4.138,0.58,0,1.223,,
9:15:39 AM,4:15:39 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,0.05,721.1,3.75,16.4,27.2,18,0.01,27.6,4.565,5.068,6.49,-2.4,-0.32,-2.5,164.54,54.75,109.3,4.48,98.7,0,5.25,4.148,0.57,0,1.223,,
9:15:38 AM,4:15:38 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,0.04,721.1,3.74,16.4,27.2,18,0.01,27.6,4.526,5.019,6.435,-2.4,-0.32,-2.5,164.48,54.72,109.8,4.48,98.6,0,5.25,4.154,0.55,0,1.223,,
9:15:36 AM,4:15:36 AM,6/5/2025,EXOH_tbsite_06032025_060525_091128.bin,tbsite_06032025,4,0.04,721.1,3.72,16.4,27.2,18,0.01,27.5,4.473,4.985,6.359,-2.4,-0.31,-2.5,164.36,54.68,110.5,4.48,98.6,0,5.25,4.159,0.54,0,1.223,,
